StaircaseNo,TestLoc,Orientation,CorrectAns,ResponseKey,ResponseCorr,RT
1,uF1,99.0,right,right,1,0.03871070896275342
1,uF1,97.0,right,right,1,0.3069003920536488
1,uN1,98.0,right,right,1,0.3457657839753665
2,uF1,90.0,vertical,left,0,0.2303758750203997
2,uN1,90.0,vertical,left,0,0.191904814040754
1,uN1,97.0,right,left,0,0.345733770984225
1,dN1,91.0,right,left,0,0.3841831560130231
2,uF1,90.0,vertical,right,0,0.307055399985984
2,dN1,90.0,vertical,left,0,0.230514626018703
2,uN1,90.0,vertical,left,0,0.2306570879882202
2,dN1,90.0,vertical,left,0,0.4986254069954157
1,uN1,97.5,right,right,1,0.7672958339680918
2,uF1,90.0,vertical,left,0,0.6519357360084541
2,uN1,90.0,vertical,right,0,0.844378192035947
2,uF1,90.0,vertical,left,0,0.3070438299910165
2,dN1,90.0,vertical,left,0,1.151343293022364
1,uN1,97.0,right,right,1,0.6140999699709937
1,uF1,95.0,right,right,1,0.9976437740260735
1,uN1,96.5,right,left,0,1.190143610001542
2,uF1,90.0,vertical,left,0,0.7291226760135032
1,uF1,93.0,right,right,1,0.9823878059978597
1,dN1,92.0,right,left,0,0.8830046490184031
2,dN1,90.0,vertical,left,0,0.6911045250017196
2,uN1,90.0,vertical,left,0,1.189420861017425
2,uF1,90.0,vertical,left,0,1.304691263998393
2,dN1,90.0,vertical,right,0,0.4219663699623197
1,uN1,97.0,right,right,1,0.1921071980032139
2,dN1,90.0,vertical,left,0,0.3071750219678506
2,uN1,90.0,vertical,left,0,0.2306966989999637
2,dN1,90.0,vertical,left,0,0.80636573798256
1,dN1,93.0,right,right,1,0.2304846820188686
1,dN1,92.5,right,right,1,0.4604741950170137
1,dN1,92.0,right,right,1,0.6907348249806091
1,uF1,91.0,right,left,0,0.5752567719900981
1,uN1,96.5,right,right,1,0.537775034958031
1,uF1,92.0,right,left,0,0.4217898229835555
2,dN1,90.0,vertical,left,0,1.34302683500573
2,dN1,90.0,vertical,right,0,0.345429253007751
1,uN1,96.0,right,right,1,0.9597351669799536
1,uF1,93.0,right,left,0,0.575272039975971
2,dN1,90.0,vertical,left,0,0.1537945350282826
1,uN1,95.5,right,right,1,0.4991436039563268
2,dN1,90.0,vertical,left,0,0.2687063629855402
2,uF1,90.0,vertical,right,0,0.5372657630359754
2,uN1,90.0,vertical,left,0,0.3070445170160383
2,dN1,90.0,vertical,left,0,0.2306248620152473
2,uF1,90.0,vertical,left,0,0.383920636959374
2,uF1,90.0,vertical,left,0,0.92085654794937
1,uF1,94.0,right,right,1,0.4606619339901954
2,uF1,90.0,vertical,left,0,0.3837373029673472
1,uN1,95.0,right,right,1,0.6142233739956282
1,uN1,94.5,right,right,1,0.3461703879875131
2,uN1,90.0,vertical,left,0,0.1537126309704036
2,dN1,90.0,vertical,left,0,0.2303777540219016
1,uF1,93.5,right,right,1,0.3454003160004504
1,uF1,93.0,right,left,0,0.6904329899698496
2,uN1,90.0,vertical,right,0,1.151149823970627
1,dN1,91.5,right,left,0,0.3455857810331509
2,uN1,90.0,vertical,right,0,0.4994556320016272
1,dN1,92.0,right,right,1,1.803602198022418
1,dN1,91.5,right,right,1,0.3070970750413835
1,dN1,91.0,right,left,0,0.614039990992751
1,uN1,94.0,right,left,0,0.614385308988858
1,uF1,93.5,right,right,1,0.5766408059862442
1,uF1,93.0,right,right,1,0.3841329619754106
1,dN1,91.5,right,right,1,0.3069044789881445
2,uF1,90.0,vertical,left,0,0.2303009849856608
2,uF1,90.0,vertical,left,0,0.3455759559874423
1,uN1,94.5,right,left,0,0.6906646830029786
1,uF1,92.5,right,left,0,0.6140884500346147
1,uF1,93.0,right,right,1,0.2687755869701505
1,uN1,95.0,right,right,1,0.7289917090092786
1,uF1,92.5,right,left,0,0.4223249079659581
2,uF1,90.0,vertical,left,0,0.2310667770216241
