StaircaseNo,TestLoc,Orientation,CorrectAns,ResponseKey,ResponseCorr,RT
2,cN1,90.0,vertical,left,0,0.882328403997235
2,cC,90.0,vertical,left,0,0.7302082669921219
2,cF1,90.0,vertical,right,0,0.460564742970746
1,dC,90.0,vertical,left,0,0.537779172998853
1,cN1,90.0,vertical,left,0,0.8444025770295411
2,uC,90.0,vertical,left,0,0.8064082759665325
2,cF1,90.0,vertical,right,0,0.8060965210315771
1,cC,90.0,vertical,right,0,0.4224360799998976
1,dC,90.0,vertical,left,0,0.5372503699618392
1,cC,90.0,vertical,left,0,0.3835751399747096
1,cN1,90.0,vertical,left,0,1.112579506996553
1,dC,90.0,vertical,left,0,1.650458952004556
1,cF1,90.0,vertical,right,0,0.7682326890062541
1,uC,90.0,vertical,right,0,0.3069029159960337
1,cN1,90.0,vertical,left,0,0.7288883399451151
2,dC,87.0,left,left,1,0.5370270739658736
2,uC,90.0,vertical,right,0,0.8829643010394648
2,cC,90.0,vertical,right,0,1.557492908032145
1,cN1,90.0,vertical,left,0,0.4602916979929432
2,dC,87.5,left,left,1,0.4602998690097593
1,uC,90.0,vertical,right,0,0.5372816859744489
1,cF1,90.0,vertical,left,0,0.4606464059907012
2,cN1,90.0,vertical,right,0,0.3073764949804172
2,cN1,90.0,vertical,right,0,0.6908923279843293
1,cC,90.0,vertical,right,0,0.61347060801927
2,cN1,90.0,vertical,left,0,0.5764552130131051
1,uC,90.0,vertical,right,0,0.4986157629755326
2,cF1,90.0,vertical,right,0,0.5374145389650948
2,cC,90.0,vertical,left,0,0.5373910649796017
2,cC,90.0,vertical,left,0,0.3456549509428442
2,cN1,90.0,vertical,right,0,0.4223780509782955
1,cN1,90.0,vertical,right,0,0.4986469820141792
2,cC,90.0,vertical,left,0,0.5756647079833783
1,dC,90.0,vertical,right,0,0.0001849580439738929
2,cF1,90.0,vertical,right,0,0.57547500601504
2,cC,90.0,vertical,right,0,0.7672995390021242
2,cN1,90.0,vertical,right,0,0.5374228300061077
2,cC,90.0,vertical,left,0,0.6144305770285428
2,cN2,80.0,left,left,1,0.6915740459808148
1,dF1,105.0,right,right,1,0.2311590840108693
2,uN1,80.0,left,left,1,0.3455558359855786
1,dF1,103.0,right,right,1,0.3457015950116329
2,uF1,80.0,left,left,1,0.269271683995612
2,uN1,82.0,left,left,1,0.2691543930559419
2,uF1,82.0,left,left,1,0.6912254270282574
1,uF1,105.0,right,right,1,0.1921252849861048
1,dF1,101.0,right,right,1,0.6523398869903758
1,dF1,99.0,right,right,1,0.4989346300135367
1,uN1,105.0,right,right,1,0.3460804430069402
2,dN1,80.0,left,left,1,0.2692429109592922
2,cN2,82.0,left,left,1,0.4223725460469723
1,uN1,103.0,right,right,1,0.3458201169851236
2,uN1,84.0,left,left,1,0.1920691090053879
2,dN1,82.0,left,left,1,0.1920847470173612
2,dN1,84.0,left,left,1,0.3073312420165166
2,dN1,86.0,left,left,1,0.4606496450142004
2,dF1,80.0,left,left,1,0.2688443219522014
1,dN1,105.0,right,right,1,0.2691158250090666
2,cN2,84.0,left,left,1,0.2686519339913502
1,uF1,103.0,right,right,1,0.2301253579789773
1,cN2,105.0,right,right,1,1.18955797504168
1,dN1,103.0,right,right,1,0.2311091329902411
1,uF1,101.0,right,right,1,0.3070546550443396
2,uN1,86.0,left,left,1,0.3841926329769194
1,dF1,97.0,right,right,1,0.1924447089550085
1,uN1,101.0,right,right,1,0.1925944419926964
2,dN1,88.0,left,left,1,0.3458595079719089
1,dF1,95.0,right,right,1,0.53722411300987
2,dN1,90.0,vertical,left,0,0.42257607501233
1,dN1,101.0,right,right,1,0.3842024289770052
1,dN1,99.0,right,right,1,0.4608433649991639
1,cN2,103.0,right,right,1,0.4992620380362496
1,cN2,101.0,right,right,1,0.1922675219830126
1,uN1,99.0,right,right,1,0.3835807360010222
2,dF1,82.0,left,left,1,0.3066773310420103
2,uF1,84.0,left,left,1,0.3454593039932661
2,uF1,86.0,left,left,1,0.3076750269974582
2,uF1,88.0,left,right,0,3.147464586014394
1,dN1,97.0,right,right,1,0.1919253349769861
1,cN2,99.0,right,right,1,0.2305956700001843
2,uN1,88.0,left,left,1,0.3844726239913143
1,dN1,95.0,right,right,1,0.7672496119630523
1,uF1,99.0,right,right,1,0.3842588209663518
1,dN1,93.0,right,left,0,0.3843879909836687
1,uN1,97.0,right,right,1,0.9208851539879106
1,uN1,95.0,right,right,1,0.2688990880269557
1,dN1,94.0,right,right,1,0.4606970840250142
2,cN2,86.0,left,left,1,0.3077004700317048
1,dF1,93.0,right,right,1,0.8438658189843409
2,uF1,87.0,left,right,0,2.34075400402071
2,uF1,86.0,left,left,1,0.2688976679928601
1,uF1,97.0,right,right,1,0.4219686120050028
1,cN2,97.0,right,right,1,0.268880701973103
1,dN1,93.0,right,right,1,0.5375969330198132
2,dN1,90.0,vertical,left,0,0.3069041489507072
1,dN1,92.0,right,right,1,0.3454585460131057
1,dF1,91.0,right,left,0,0.652629051997792
1,uN1,93.0,right,right,1,1.688477668969426
1,dN1,91.0,right,left,0,0.2689184210030362
2,cN2,88.0,left,left,1,0.3460963100078516
2,cN2,90.0,vertical,left,0,0.4992615159717388
2,uN1,90.0,vertical,right,0,0.5762101329746656
2,uN1,90.0,vertical,left,0,0.8062724819756113
2,dF1,84.0,left,left,1,0.383858556044288
1,cN2,95.0,right,right,1,0.2306355619803071
2,dN1,90.0,vertical,left,0,0.6905003739520907
2,uN1,90.0,vertical,left,0,0.8059589629992843
2,cN2,90.0,vertical,left,0,0.2304968790267594
